bookID,title,authors,isbn13,language_code,  num_pages,publication_date,publisher,in_stock,copyID,uID
39034,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,9780515094657,eng,363,11/1/1987,Jove,2,1,b39034c1
13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou,9781400066100,eng,128,10/24/2006,Random House,2,0,b13203c0
13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou,9781400066100,eng,128,10/24/2006,Random House,2,1,b13203c1
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,9780861714926,eng,288,5/15/2005,Wisdom Publications,1,0,b775c0
38773,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,9780140150803,eng,589,10/27/1977,Penguin Classics,1,0,b38773c0
33153,A Tempest,Aimé Césaire/Richard Miller,9781559362108,eng,69,5/1/2002,Theatre Communications Group,2,0,b33153c0
33153,A Tempest,Aimé Césaire/Richard Miller,9781559362108,eng,69,5/1/2002,Theatre Communications Group,2,1,b33153c1
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,9780812969900,eng,149,2/8/2005,Modern Library,3,0,b16640c0
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,9780812969900,eng,149,2/8/2005,Modern Library,3,1,b16640c1
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,9780812969900,eng,149,2/8/2005,Modern Library,3,2,b16640c2
72,Artesia: Adventures in the Known World,Mark Smylie,9781932386103,eng,352,12/14/2005,Archaia,1,0,b72c0
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,9780062507549,eng,118,6/9/2009,HarperOne,2,0,b9544c0
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,9780062507549,eng,118,6/9/2009,HarperOne,2,1,b9544c1
2071,Freedom Evolves,Daniel C. Dennett,9780142003848,eng,368,1/27/2004,Penguin,2,0,b2071c0
2071,Freedom Evolves,Daniel C. Dennett,9780142003848,eng,368,1/27/2004,Penguin,2,1,b2071c1
24526,Blue at the Mizzen (Aubrey & Maturin #20),Patrick O'Brian,9780393321074,eng,262,9/17/2000,W. W. Norton  Company,2,0,b24526c0
24526,Blue at the Mizzen (Aubrey & Maturin #20),Patrick O'Brian,9780393321074,eng,262,9/17/2000,W. W. Norton  Company,2,1,b24526c1
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,9780345331052,eng,208,9/13/1991,Del Rey,2,0,b36316c0
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,9780345331052,eng,208,9/13/1991,Del Rey,2,1,b36316c1
29791,The Ministry of Special Cases,Nathan Englander,9780375404931,eng,339,4/24/2007,Knopf Publishing Group,3,0,b29791c0
29791,The Ministry of Special Cases,Nathan Englander,9780375404931,eng,339,4/24/2007,Knopf Publishing Group,3,1,b29791c1
29791,The Ministry of Special Cases,Nathan Englander,9780375404931,eng,339,4/24/2007,Knopf Publishing Group,3,2,b29791c2
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,9782266144346,fre,744,5/3/2005,Pocket,1,0,b972c0
22233,Love  Stargirl (Stargirl  #2),Jerry Spinelli,9780375813757,en-US,274,8/14/2007,Knopf Books for Young Readers,2,0,b22233c0
22233,Love  Stargirl (Stargirl  #2),Jerry Spinelli,9780375813757,en-US,274,8/14/2007,Knopf Books for Young Readers,2,1,b22233c1
2885,DEATH NOTE デスノート 1,Tsugumi Ohba/Takeshi Obata/大場 つぐみ/小畑 健,9784088736211,jpn,195,4/2/2004,集英社,2,0,b2885c0
2885,DEATH NOTE デスノート 1,Tsugumi Ohba/Takeshi Obata/大場 つぐみ/小畑 健,9784088736211,jpn,195,4/2/2004,集英社,2,1,b2885c1
23392,Lost and Found,Alan Dean Foster,9780345461278,eng,256,5/31/2005,Del Rey Books,2,0,b23392c0
23392,Lost and Found,Alan Dean Foster,9780345461278,eng,256,5/31/2005,Del Rey Books,2,1,b23392c1
1059,Shibumi,Trevanian/Gisela Stege,9781400098033,eng,480,5/10/2005,Broadway Books,3,0,b1059c0
1059,Shibumi,Trevanian/Gisela Stege,9781400098033,eng,480,5/10/2005,Broadway Books,3,1,b1059c1
1059,Shibumi,Trevanian/Gisela Stege,9781400098033,eng,480,5/10/2005,Broadway Books,3,2,b1059c2
22624,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,9780141185491,eng,253,11/30/2000,Penguin Books,2,0,b22624c0
22624,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,9780141185491,eng,253,11/30/2000,Penguin Books,2,1,b22624c1
15924,At First Sight (Jeremy Marsh & Lexie Darnell  #2),Nicholas Sparks,9780446698467,eng,204,9/5/2006,Grand Central Publishing,3,0,b15924c0
15924,At First Sight (Jeremy Marsh & Lexie Darnell  #2),Nicholas Sparks,9780446698467,eng,204,9/5/2006,Grand Central Publishing,3,1,b15924c1
15924,At First Sight (Jeremy Marsh & Lexie Darnell  #2),Nicholas Sparks,9780446698467,eng,204,9/5/2006,Grand Central Publishing,3,2,b15924c2
2834,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins,Mark Twain/David Lionel Smith/Sherley Anne Williams,9780195114157,eng,512,3/6/1997,Oxford University Press  USA,2,0,b2834c0
2834,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins,Mark Twain/David Lionel Smith/Sherley Anne Williams,9780195114157,eng,512,3/6/1997,Oxford University Press  USA,2,1,b2834c1
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,9780972018418,eng,405,11/26/2003,High Point Media,2,0,b1123c0
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,9780972018418,eng,405,11/26/2003,High Point Media,2,1,b1123c1
22715,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,9781591162025,eng,206,1/14/2004,VIZ Media LLC,2,0,b22715c0
22715,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,9781591162025,eng,206,1/14/2004,VIZ Media LLC,2,1,b22715c1
22406,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,9781563896002,en-US,224,2/1/2000,DC Comics Vertigo,2,0,b22406c0
22406,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,9781563896002,en-US,224,2/1/2000,DC Comics Vertigo,2,1,b22406c1
29490,Candy,Mian Mian/Andrea Lingenfelter,9780316563567,en-US,279,7/15/2003,Back Bay Books,2,0,b29490c0
29490,Candy,Mian Mian/Andrea Lingenfelter,9780316563567,en-US,279,7/15/2003,Back Bay Books,2,1,b29490c1
12451,Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe/Pat Conroy,9780684867854,eng,896,9/8/1999,Scribner,2,0,b12451c0
12451,Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe/Pat Conroy,9780684867854,eng,896,9/8/1999,Scribner,2,1,b12451c1
9826,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,9780525477624,eng,48,8/17/2006,Dutton Books for Young Readers,2,0,b9826c0
9826,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,9780525477624,eng,48,8/17/2006,Dutton Books for Young Readers,2,1,b9826c1
18825,Money,Martin Amis,9780099461883,eng,394,4/7/2005,Vintage,3,0,b18825c0
18825,Money,Martin Amis,9780099461883,eng,394,4/7/2005,Vintage,3,1,b18825c1
18825,Money,Martin Amis,9780099461883,eng,394,4/7/2005,Vintage,3,2,b18825c2
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,9780805063899,eng,240,5/1/2002,Owl Books (Henry Holt),4,0,b1869c0
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,9780805063899,eng,240,5/1/2002,Owl Books (Henry Holt),4,1,b1869c1
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,9780805063899,eng,240,5/1/2002,Owl Books (Henry Holt),4,2,b1869c2
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,9780805063899,eng,240,5/1/2002,Owl Books (Henry Holt),4,3,b1869c3
10879,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,9781555916220,en-US,112,7/1/2007,Fulcrum Publishing,2,0,b10879c0
10879,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,9781555916220,en-US,112,7/1/2007,Fulcrum Publishing,2,1,b10879c1
12975,Twelfth Night,William Shakespeare/Alan Durband,9780812036046,eng,256,8/1/1996,Barrons Educational Series,1,0,b12975c0
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,9780060519599,eng,384,2/6/2007,Eos,3,0,b24769c0
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,9780060519599,eng,384,2/6/2007,Eos,3,1,b24769c1
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,9780060519599,eng,384,2/6/2007,Eos,3,2,b24769c2
16842,A Single Man,Christopher Isherwood,9780816638628,eng,192,3/20/2001,Univ Of Minnesota Press,3,0,b16842c0
16842,A Single Man,Christopher Isherwood,9780816638628,eng,192,3/20/2001,Univ Of Minnesota Press,3,1,b16842c1
16842,A Single Man,Christopher Isherwood,9780816638628,eng,192,3/20/2001,Univ Of Minnesota Press,3,2,b16842c2
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,9780060774073,eng,362,6/27/2006,Avon,3,0,b38562c0
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,9780060774073,eng,362,6/27/2006,Avon,3,1,b38562c1
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,9780060774073,eng,362,6/27/2006,Avon,3,2,b38562c2
12275,The Intelligent Woman's Guide to Socialism  Capitalism  Sovietism and Fascism,George Bernard Shaw/Susan Moller Okin,9780887380051,eng,565,1/1/1984,Transaction Publishers,1,0,b12275c0
23224,Darkest Hour (The Mediator  #4),Meg Cabot,9780060725143,eng,316,12/28/2004,HarperCollins,3,0,b23224c0
23224,Darkest Hour (The Mediator  #4),Meg Cabot,9780060725143,eng,316,12/28/2004,HarperCollins,3,1,b23224c1
23224,Darkest Hour (The Mediator  #4),Meg Cabot,9780060725143,eng,316,12/28/2004,HarperCollins,3,2,b23224c2
44595,Wide Sargasso Sea,Jean Rhys,9780140818031,en-US,168,4/26/2001,Penguin Classics,2,0,b44595c0
44595,Wide Sargasso Sea,Jean Rhys,9780140818031,en-US,168,4/26/2001,Penguin Classics,2,1,b44595c1
30586,Cliffs of Despair: A Journey to Suicide's Edge,Tom Hunt,9780375507151,en-US,256,12/18/2007,Random House,1,0,b30586c0
8853,Macbeth,William Shakespeare/Alan Durband,9780812035711,eng,224,4/1/1985,Barrons Educational Series,1,0,b8853c0
39027,Death Match,Lincoln Child,9780307275561,eng,388,10/31/2006,Anchor Books,3,0,b39027c0
39027,Death Match,Lincoln Child,9780307275561,eng,388,10/31/2006,Anchor Books,3,1,b39027c1
39027,Death Match,Lincoln Child,9780307275561,eng,388,10/31/2006,Anchor Books,3,2,b39027c2
39302,The Hunted (Vampire Huntress  #3),L.A. Banks,9780312937720,eng,565,6/13/2005,St. Martin's Paperbacks,2,0,b39302c0
39302,The Hunted (Vampire Huntress  #3),L.A. Banks,9780312937720,eng,565,6/13/2005,St. Martin's Paperbacks,2,1,b39302c1
27541,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,Karen Berman/Joe Knight/John  Case,9781591397649,eng,272,1/1/2006,Harvard Business Review Press,2,0,b27541c0
27541,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,Karen Berman/Joe Knight/John  Case,9781591397649,eng,272,1/1/2006,Harvard Business Review Press,2,1,b27541c1
3068,The Assistant,Bernard Malamud/Jonathan Rosen,9780374504847,en-US,246,7/7/2003,Farrar Straus and Giroux,3,0,b3068c0
3068,The Assistant,Bernard Malamud/Jonathan Rosen,9780374504847,en-US,246,7/7/2003,Farrar Straus and Giroux,3,1,b3068c1
3068,The Assistant,Bernard Malamud/Jonathan Rosen,9780374504847,en-US,246,7/7/2003,Farrar Straus and Giroux,3,2,b3068c2
24985,Bellwether,Connie Willis,9780553562965,eng,248,6/2/1997,Spectra,3,0,b24985c0
24985,Bellwether,Connie Willis,9780553562965,eng,248,6/2/1997,Spectra,3,1,b24985c1
24985,Bellwether,Connie Willis,9780553562965,eng,248,6/2/1997,Spectra,3,2,b24985c2
21010,Spares,Michael Marshall Smith,9780006512677,eng,317,11/2/1998,HarperCollins,2,0,b21010c0
21010,Spares,Michael Marshall Smith,9780006512677,eng,317,11/2/1998,HarperCollins,2,1,b21010c1
31386,Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,9781400065875,en-US,490,10/24/2006,Random House  Inc.,1,0,b31386c0
21075,Citizens: A Chronicle of the French Revolution,Simon Schama,9780141017273,en-GB,825,8/5/2004,Penguin,1,0,b21075c0
1103,Snow Flower and the Secret Fan,Lisa See,9780812968064,eng,269,2/21/2006,Random House,4,0,b1103c0
1103,Snow Flower and the Secret Fan,Lisa See,9780812968064,eng,269,2/21/2006,Random House,4,1,b1103c1
1103,Snow Flower and the Secret Fan,Lisa See,9780812968064,eng,269,2/21/2006,Random House,4,2,b1103c2
1103,Snow Flower and the Secret Fan,Lisa See,9780812968064,eng,269,2/21/2006,Random House,4,3,b1103c3
5207,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,9780060194918,eng,399,10/6/1999,Harper,2,0,b5207c0
5207,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,9780060194918,eng,399,10/6/1999,Harper,2,1,b5207c1
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,9780142000281,en-GB,267,12/31/2002,Penguin Books,4,0,b1633c0
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,9780142000281,en-GB,267,12/31/2002,Penguin Books,4,1,b1633c1
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,9780142000281,en-GB,267,12/31/2002,Penguin Books,4,2,b1633c2
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,9780142000281,en-GB,267,12/31/2002,Penguin Books,4,3,b1633c3
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,9780684848235,eng,304,2/23/1999,Free Press,2,0,b5240c0
5240,Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,9780684848235,eng,304,2/23/1999,Free Press,2,1,b5240c1
35848,Ghost Stories (Nancy Drew),Carolyn Keene,9780671691325,eng,160,10/1/1989,Aladdin,1,0,b35848c0
37951,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,9780743463089,eng,336,4/29/2003,Pocket Books,2,0,b37951c0
37951,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,9780743463089,eng,336,4/29/2003,Pocket Books,2,1,b37951c1
4009,Nine Stories,J.D. Salinger,9780316767729,eng,198,1/30/2001,Little  Brown and Company,3,0,b4009c0
4009,Nine Stories,J.D. Salinger,9780316767729,eng,198,1/30/2001,Little  Brown and Company,3,1,b4009c1
4009,Nine Stories,J.D. Salinger,9780316767729,eng,198,1/30/2001,Little  Brown and Company,3,2,b4009c2
20930,The Ghosts in Baker Street: New Tales of Sherlock Holmes,Martin H. Greenberg/Daniel Stashower,9780786714001,en-US,320,1/9/2006,Running Press,1,0,b20930c0
28664,Warhost of Vastmark (Wars of Light & Shadow  #3; Arc 2 - The Ships of Merior  #2),Janny Wurts,9780006482079,eng,522,7/1/2009,Voyager,2,0,b28664c0
28664,Warhost of Vastmark (Wars of Light & Shadow  #3; Arc 2 - The Ships of Merior  #2),Janny Wurts,9780006482079,eng,522,7/1/2009,Voyager,2,1,b28664c1
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,9780618056828,en-US,400,5/25/2000,Mariner Books,2,0,b7104c0
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,9780618056828,en-US,400,5/25/2000,Mariner Books,2,1,b7104c1
15379,Black Veil: A Memoir with Digressions,Rick Moody,9780316578998,eng,336,5/6/2002,Little Brown and Company,2,0,b15379c0
15379,Black Veil: A Memoir with Digressions,Rick Moody,9780316578998,eng,336,5/6/2002,Little Brown and Company,2,1,b15379c1
28316,Karate Is a Thing of the Spirit,Harry Crews,9780688023720,eng,218,12/31/1983,Quill,1,0,b28316c0
6048,Juniper,Monica Furlong,9780394832203,eng,198,2/24/2004,Random House Children's Books,1,0,b6048c0
33936,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,Stephen Jay Gould,9780393311037,eng,413,4/17/1994,W.W. Norton & Company (NY),2,0,b33936c0
33936,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,Stephen Jay Gould,9780393311037,eng,413,4/17/1994,W.W. Norton & Company (NY),2,1,b33936c1
10382,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,9780307383419,en-US,442,1/9/2007,Crown,2,0,b10382c0
10382,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,9780307383419,en-US,442,1/9/2007,Crown,2,1,b10382c1
25150,Pledged: The Secret Life of Sororities,Alexandra Robbins,9781401300463,en-US,384,4/14/2004,Hyperion,1,0,b25150c0
14839,Last Man Standing,David Baldacci,9780446611770,eng,640,9/1/2002,Warners Visions Books,3,0,b14839c0
14839,Last Man Standing,David Baldacci,9780446611770,eng,640,9/1/2002,Warners Visions Books,3,1,b14839c1
14839,Last Man Standing,David Baldacci,9780446611770,eng,640,9/1/2002,Warners Visions Books,3,2,b14839c2
9681,Serenissima aka Shylock's Daughter,Erica Jong,9780440201045,eng,384,3/1/1988,Dell,1,0,b9681c0
10853,In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road,Allan C. Weisbecker,9781585421770,eng,352,9/16/2002,TarcherPerigee,2,0,b10853c0
10853,In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road,Allan C. Weisbecker,9781585421770,eng,352,9/16/2002,TarcherPerigee,2,1,b10853c1
14743,The God Delusion,Richard Dawkins,9780618680009,eng,374,10/18/2006,Houghton Mifflin Co. (Boston/NY),4,0,b14743c0
14743,The God Delusion,Richard Dawkins,9780618680009,eng,374,10/18/2006,Houghton Mifflin Co. (Boston/NY),4,1,b14743c1
14743,The God Delusion,Richard Dawkins,9780618680009,eng,374,10/18/2006,Houghton Mifflin Co. (Boston/NY),4,2,b14743c2
14743,The God Delusion,Richard Dawkins,9780618680009,eng,374,10/18/2006,Houghton Mifflin Co. (Boston/NY),4,3,b14743c3
9507,Virginia Woolf: An Inner Life,Julia Briggs,9780156032292,eng,544,11/6/2006,Mariner Books,1,0,b9507c0
15606,McSweeney's #24,Dave Eggers/Christopher R. Howard/Jonathan Ames/Joe Meno/Eric Hanson,9781932416770,eng,300,5/28/2007,McSweeney's,1,0,b15606c0
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,9780751506433,eng,367,6/1/1994,Little  Brown Book Group,1,0,b204c0
30376,Adam's Fall (Mason Sisters  #2),Sandra Brown,9780553567687,eng,208,11/27/2001,Bantam,2,0,b30376c0
30376,Adam's Fall (Mason Sisters  #2),Sandra Brown,9780553567687,eng,208,11/27/2001,Bantam,2,1,b30376c1
15075,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,9780385418133,en-US,496,12/1/1991,Anchor,1,0,b15075c0
35539,The Beatles: The Biography,Bob Spitz,9780316013314,eng,983,10/10/2005,Little Brown,3,0,b35539c0
35539,The Beatles: The Biography,Bob Spitz,9780316013314,eng,983,10/10/2005,Little Brown,3,1,b35539c1
35539,The Beatles: The Biography,Bob Spitz,9780316013314,eng,983,10/10/2005,Little Brown,3,2,b35539c2
10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),Mary Jane Maffini,9781894917124,eng,320,10/1/2004,Napoleon and Co,1,0,b10170c0
36252,Avalon,Anya Seton/Philippa Gregory,9781556526008,en-US,440,5/1/2006,Chicago Review Press,2,0,b36252c0
36252,Avalon,Anya Seton/Philippa Gregory,9781556526008,en-US,440,5/1/2006,Chicago Review Press,2,1,b36252c1
17890,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,9780140441796,en-US,240,5/27/1966,Penguin Books,2,0,b17890c0
17890,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,9780140441796,en-US,240,5/27/1966,Penguin Books,2,1,b17890c1
35826,Of Tender Sin,David Goodis/Adrian Wootton,9781852426743,en-US,181,2/16/2001,Serpent's Tail,1,0,b35826c0
5486,Andrew Carnegie,David Nasaw,9781594201042,eng,896,10/24/2006,Penguin Press HC  The,2,0,b5486c0
5486,Andrew Carnegie,David Nasaw,9781594201042,eng,896,10/24/2006,Penguin Press HC  The,2,1,b5486c1
12753,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff/Elizabeth Dalton,9781593083779,en-US,466,10/1/2005,Barnes & Noble Books,1,0,b12753c0
